Kode,Nama Paket,Nama Paket Url,K/L/PD,Tahapan,Tahapan Url,HPS
79768245014,"Rehabilitasi Jalan Pamalayan - Cicariu - Cikarang (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 2.000.257.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768245014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768245014/jadwal,"2,1 M"
79768244014,"Pembangunan Jalan Poros Antar Desa Ds. Sukamurni Kec. Cilawu (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 360.719.721,86",https://lpse.jabarprov.go.id/eproc4/lelang/79768244014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768244014/jadwal,"389,3 Jt"
79768243014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cigulampeng Ds. Cimuncang Kec. Garut Kota (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 965.639.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768243014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768243014/jadwal,1 M
79768241014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cibeureum Ds. Tanjungkamuning Kec. Tarogong Kaler (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 686.492.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768241014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768241014/jadwal,"722,8 Jt"
79768240014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Salampung Ds. Sukalaksana Kec. Sucinaraja (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 829.225.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768240014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768240014/jadwal,"873,2 Jt"
79768239014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Citeureup Ds. Cigadog Kec. Cikelet (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 464.678.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768239014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768239014/jadwal,"489,6 Jt"
79768238014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cipanday Ds. Banjarsari Kec. Bayongbong (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 932.947.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768238014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768238014/jadwal,"976,4 Jt"
79768237014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cibarenuk Ds. Sindangratu Kec. Wanaraja (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.109.793.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768237014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768237014/jadwal,"1,2 M"
79768235014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cimalaka Ds. Cinunuk Kec. Wanaraja (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 927.661.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768235014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768235014/jadwal,"976,3 Jt"
79768234014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cipangramatan Ds. Cihurip Kec. Cihurip (BANPROV) Tender Gagal spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768234014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/79768234014/jadwal,"1,2 M"
79768233014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Ciroyom Ds. Samarang Kec. Samarang (BANPROV) Tender Gagal spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768233014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/79768233014/jadwal,"969,6 Jt"
79768232014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cipandan Ds. Padamukti Kec. Sukaresmi (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 625.234.500,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768232014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768232014/jadwal,"657,5 Jt"
79768231014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cibodas Ds. Padamukti Kec. Pasirwangi (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.472.320.305,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768231014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768231014/jadwal,"1,5 M"
79768230014,"Pembangunan Jalan Jalan Kabupaten Desa Bojong Kec. Pameungpeuk (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.831.794.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768230014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768230014/jadwal,"1,9 M"
79768229014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cipamulyan Ds. Mulyasari Kec. Bayongbong (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.395.859.700,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768229014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768229014/jadwal,"1,5 M"
79768228014,"Rehabilitasi Jalan Babakan - Cilaut Ds. Bojong Kec. Pameungpeuk (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 2.549.506.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768228014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768228014/jadwal,"2,7 M"
79768227014,"Pembangunan Tembok Penahan Tanah (TPT) Sungai/Drainase Utama Cilejet Ds. Pamalayan Kec. Bayongbong (BANPROV) Tender Gagal spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768227014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/79768227014/jadwal,"579,8 Jt"
79768226014,"Pembangunan Jalan Menuju Wisata Gunung Piramid Ds. Sindanggalih Kec. Karangtengah (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.889.364.408,89",https://lpse.jabarprov.go.id/eproc4/lelang/79768226014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768226014/jadwal,"1,9 M"
79768225014,"Rehabilitasi Jaringan Irigasi Buleud Ds. Padamukti Kec. Sukaresmi (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 928.405.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768225014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768225014/jadwal,"969,8 Jt"
79768224014,"Rehabilitasi Jaringan Irigasi Kp. Batununggul Ds. Padasuka Kec. Pasirwangi (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 924.363.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768224014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768224014/jadwal,"966,6 Jt"
79768223014,"Rehabilitasi Jaringan Irigasi Jabeng Ds. Sukawangi Kec. Singajaya (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 371.739.500,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768223014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768223014/jadwal,"389,4 Jt"
79768222014,"Rehabilitasi Jalan Kp. Baru Istri Kudang RW.09 Ds. Sukawangi Kec. Cisurupan (BANPROV) Tender Ulang spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 564.805.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768222014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768222014/jadwal,"589,9 Jt"
79768221014,"Rehabilitasi Jaringan Irigasi Kp. Wanasari Ds. Bunisari Kec. Malangbong (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 469.145.100,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768221014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768221014/jadwal,"489,7 Jt"
79768220014,"Rehabilitasi Jaringan Irigasi Kp. Cisitu Ds. Cisitu Kec. Malangbong (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 462.875.200,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768220014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768220014/jadwal,"483,3 Jt"
79768219014,"Rehabilitasi Jaringan Irigasi Leuwikamuning Ds. Mekarwangi Kec. Cibalong (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 464.575.800,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768219014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768219014/jadwal,"489,8 Jt"
79768217014,"Pengadaan Obat Tender Batal spse 4.5

Pengadaan Barang - TA 2022 - Tender Cepat - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768217014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/79768217014/jadwal,"2,2 M"
79768215014,"Belanja Modal Alat Pertanian spse 4.5

Pengadaan Barang - TA 2022 - Tender Cepat - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 321.722.400,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768215014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768215014/jadwal,"381,5 Jt"
79768214014,"Pengadaan Prasarana Gudang Pusat Penampungan Benih Kentang (Upland) Desa Sukawargi Kec. Cisurupan spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 2.406.249.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768214014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768214014/jadwal,"2,8 M"
79768213014,"Penataan Kawasan Pusat Pertumbuhan Perdesaan di Jawa Barat spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768213014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768213014/jadwal,1.000 Jt
79768211014,"Rekonstruksi Jalan Cintamanik - Barudua Ds. Cintamanik Kec. Karangtengah (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 4.545.982.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768211014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768211014/jadwal,"4,7 M"
79768210014,"Pembangunan Jalan Karangsewu - Cimahi Ds. Karangsewu Kec. Caringin (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.844.206.900,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768210014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768210014/jadwal,"1,9 M"
79768209014,"Pembangunan Jalan Ds. Garumukti Kec. Pamulihan (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.750.687.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768209014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768209014/jadwal,"1,8 M"
79768208014,"Pembangunan Jalan Desa Neglasari - Margamulya - Panyindangan Ds. Neglasari Kec. Cisompet (BANPROV) spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 2.232.289.997,70",https://lpse.jabarprov.go.id/eproc4/lelang/79768208014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768208014/jadwal,"2,3 M"
79768207014,"Rekonstruksi Jalan Program P2WKSS spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 406.537.800,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768207014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768207014/jadwal,"440,5 Jt"
79768206014,"Pekerjaan Pemugaran Gedung Merdeka spse 4.5 Evaluasi Ulang

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768206014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768206014/jadwal,"5,1 M"
79768205014,"1 Pekerjaan Penataan Kawasan Kumuh Perkotaan di Kota Sukabumi spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 4.416.690.097,73",https://lpse.jabarprov.go.id/eproc4/lelang/79768205014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768205014/jadwal,"5,7 M"
79768204014,"Belanja Persediaan untuk Tujuan Strategis/Berjaga-jaga-persediaan untuk Tujuan strategis/Berjaga-jaga Lainnya Tender Ulang spse 4.5

Pengadaan Barang - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768204014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768204014/jadwal,2 M
79768203014,"Belanja Modal Bangunan Fasilitas Umum Tender Gagal spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/79768203014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Gagal,https://lpse.jabarprov.go.id/eproc4/lelang/79768203014/jadwal,"509,8 Jt"
79768202014,"Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik spse 4.5

Pengadaan Barang - TA 2022 - Tender Cepat - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 591.112.629,00",https://lpse.jabarprov.go.id/eproc4/lelang/79768202014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/79768202014/jadwal,"682,6 Jt"
7976820014,"Pembangunan Jalan Desa Girimukti Kec. Cisewu (BANPROV) Tender Ulang spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.840.200.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/7976820014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976820014/jadwal,"1,9 M"
7976819014,"PSU Relokasi Dampak Bencana Alam Blok Parabon Kel. Lengkong Jaya Kec. Karangpawitan - Jalan Lingkungan Rabat Beton K-175 (BANTUAN KEUANGAN PROVINSI) Tender Ulang spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 258.438.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/7976819014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976819014/jadwal,"267,8 Jt"
7976817014,"Belanja Jasa Pemutakhiran Data PBB-P2 spse 4.5

Jasa Konsultansi Badan Usaha Non Konstruksi - TA 2022 - Seleksi - Prakualifikasi Dua File Pagu Anggaran

Nilai Kontrak : Rp. 747.083.280,00",https://lpse.jabarprov.go.id/eproc4/lelang/7976817014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976817014/jadwal,750 Jt
7976816014,"Penataan Area Jogging Track di Kawasan SOR R.A.A Adiwijaya spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.018.235.610,80",https://lpse.jabarprov.go.id/eproc4/lelang/7976816014/pengumumanlelang,Pemerintah Daerah Kabupaten Garut,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976816014/jadwal,"1,2 M"
7976814014,"Sarana dan Prasarana Budidaya Ikan Air Tawar (Nila) Tender Ulang spse 4.5

Pengadaan Barang - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 383.988.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/7976814014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976814014/jadwal,400 Jt
7976813014,"Rehabilitasi Jaringan Irigasi Normalisasi Saluran Pembuang Tambagan, Desa Sindangjaya, Kec. Mangunjaya (Banprov) Tender Ulang spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 835.080.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/7976813014/pengumumanlelang,Pemerintah Daerah Kabupaten Pangandaran,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976813014/jadwal,"917,8 Jt"
7976812014,"1 Pekerjaan Rehabilitasi Masjid Al-Jabbar Provinsi Jawa Barat di Rancabuaya Kabupaten Garut spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 1.198.618.934,01",https://lpse.jabarprov.go.id/eproc4/lelang/7976812014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976812014/jadwal,"1,5 M"
7976811014,"1 Pekerjaan Penataan Alun-Alun Kabupaten Karawang spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Rp. 9.782.765.000,00",https://lpse.jabarprov.go.id/eproc4/lelang/7976811014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Sudah Selesai,https://lpse.jabarprov.go.id/eproc4/lelang/7976811014/jadwal,"11,8 M"
797681014,"1 M Pekerjaan Penahan Tanah (Revetment) PP Rancabuaya Tender Batal spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/797681014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/797681014/jadwal,"3,3 M"
797680014,"1 M3 Pekerjaan Penahan Gelombang( Breakwater) PP Rancabuaya Tender Batal spse 4.5

Pekerjaan Konstruksi - TA 2022 - Tender - Pascakualifikasi Satu File Harga Terendah Sistem Gugur

Nilai Kontrak : Nilai Kontrak belum dibuat",https://lpse.jabarprov.go.id/eproc4/lelang/797680014/pengumumanlelang,Pemerintah Daerah Provinsi Jawa Barat,Tender Batal,https://lpse.jabarprov.go.id/eproc4/lelang/797680014/jadwal,"6,3 M"
